B1,A1,B2,B3,B4,B5,A2,class
5.939,1,24188.68182,24188.68182,8.818181818,1295.772727,3,0
21.08882353,1,19821.05882,19821.05882,12.29411765,2363.382353,3,0
6.891666667,1,23852.375,23852.375,11,1610,3,0
18.52126667,1,19960.33333,19960.33333,15,2228.066667,1,0
18.5502,1,24912.5,24912.5,13.9,1927.2,2,0
30.07016667,1,18449.25,18449.25,16.16666667,2301.041667,3,0
20.07111111,1,20287.13889,18834.675,11.30555556,2031.944444,3,0
9.905058824,1,19856.29412,19856.29412,12.47058824,1774.882353,3,0
17.04869231,1,13004.46154,13004.46154,11.88461538,1561.115385,3,0
17.9128,1,23221.95,23221.95,10.75,2103.3,1,0
24.73492857,1,21178.67857,21178.67857,11.5,2049.642857,2,0
37.01092308,1,21552.73077,21552.73077,11.23076923,2240.192308,1,0
8.692923077,1,20540.76923,20541.07692,14.07692308,2269.423077,2,0
20.29878571,1,18253.42857,18253.42857,17.92857143,2495.5,6,0
8.60585,1,16120.1,16120.1,12.625,1773.025,3,0
9.857928571,1,19277.10714,19277.18929,14.46428571,2035.5,3,0
13.8685,1,17385.25,17385.22813,13.5,2176.96875,3,0
20.436,1,19943.88462,19943.88462,17.61538462,2668.5,1,0
23.52985714,1,19256.21429,19256.40476,11.76190476,1642.880952,8,0
27.10876923,1,24228.26923,24228.26923,9.192307692,1528.423077,11,0
13.448625,1,14863.8125,14863.9125,8.21875,1292.125,3,0
30.62746154,1,21050.61538,21050.61538,10.92307692,1811.076923,3,0
18.46028571,1,22316.89286,22316.89286,15.53571429,2378.75,3,0
5.592875,2,20348.8125,18414.26875,12.6875,1956,10,0
9.143411765,3,16258.35294,16258.58824,12.47058824,1956.882353,10,0
22.44044444,2,18854.5,18854.5,15.66666667,2804.666667,10,0
15.01778947,3,18045.28947,18045.28947,14.60526316,2132.421053,10,0
39.70833333,1,16412.04167,14719.42917,16.625,2441.75,3,0
25.125,1,23073.6,23073.6,10.2,2051.6,3,0
7.3145,1,21808.5,19122.715,11.85,1739.8,1,0
14.38588889,1,21051.22222,19623.23056,10.33333333,1584.666667,2,0
16.1846,1,17690.56667,17690.56667,11.66666667,1964.8,1,0
0.079833333,1,32334.58333,32334.58333,6.5,1152.729167,2,1
26.7016875,1,21072.0625,21072.0625,13.375,1809.875,3,0
12.27638095,1,22597.7619,22597.7619,13.95238095,2213.5,3,0
17.37895,1,18942,18941.7825,13.325,1954.825,6,0
27.54333333,1,21216.75,21216.75,11.41666667,1755.75,3,0
7.958461538,1,17470.84615,17470.84615,10.92307692,1650.423077,3,0
12.07572222,1,16404.72222,16399.425,10.44444444,1747.555556,3,0
9.597375,1,22781.78125,22781.78125,12.9375,1927.75,1,0
16.61830769,1,19435.84615,19435.84615,10.30769231,1542.423077,2,0
27.02315385,1,19952.07692,17999.51154,10.15384615,2185.230769,3,0
25.30545,1,19884.75,19884.75,9.7,1386.75,3,0
12.4320625,1,18205.25,18196.91563,11.96875,2092.5,3,0
23.67664706,1,20685.85294,20685.85294,15.20588235,2160.411765,3,0
18.35441176,1,19976.32353,19970.59706,15.05882353,2430.705882,3,0
7.725875,1,27772.625,27772.625,6.770833333,708,3,1
23.82011111,1,18239.66667,18239.66667,11.77777778,1803.305556,7,0
13.24711111,1,22714.16667,22714.16667,15.61111111,2556.388889,2,0
21.12129412,1,17988.70588,17988.70588,10.73529412,1557.264706,4,0
15.67976923,1,22469.57692,22469.57692,10.96153846,1886.615385,5,0
23.78263636,1,22415.31818,20854.55909,8.909090909,1738.772727,3,0
16.16326667,1,17605.56667,17605.56667,13.53333333,1971.033333,3,0
10.38008333,1,13893.29167,13891.0125,11.16666667,1568.708333,1,0
10.2623913,1,20105.19565,19115.83261,14.84782609,2224.913043,2,0
21.04570588,1,20496.38235,19491.39118,17.91176471,2760.617647,2,0
10.04285714,1,16574.5,16574.5,8.142857143,1491.357143,1,0
14.15942105,1,19061.63158,19061.63158,11.68421053,1865.605263,3,0
0.068526718,1,32710.30534,32710.30534,6.503816794,589.5572519,3,1
0.055716364,2,32695.49636,32695.49636,6.492727273,591.26,10,1
0.053955556,3,32871.28222,32871.28222,6.504444444,626.3933333,10,1
0.053964286,1,31513.98214,31513.98214,6.571428571,630.2142857,3,1
5.1071,1,19446.55,19446.55,10.1,1517.35,3,0
11.76118182,1,19026.47727,19026.47727,15.06818182,2184.477273,6,0
17.59776923,1,24908.57692,24908.57692,11.61538462,1855.692308,3,0
27.6466,1,22216.36667,22216.36667,16.03333333,2426.3,5,0
30.02658824,1,16011.55882,16011.55882,13.5,1838.735294,4,0
20.80146154,1,16848.5,16848.5,10.96153846,1598.538462,5,0
11.1401875,1,19081.0625,19081.0625,15.34375,2321.21875,4,0
11.7145,1,19415.475,19096.7075,14.725,2290.675,3,0
20.0913125,1,18671.6875,18666.35313,11.5,1824.125,3,0
20.3256,1,19099.35,19099.35,8.85,1512.45,6,0
10.90944444,1,20442.63889,20442.63889,14.75,2127.388889,3,0
9.38825,1,18643.75,18643.75,16.08333333,2352.083333,1,0
16.53824,1,17284.96,16469,10.8,1665.08,2,0
9.8166,1,17314.7,17314.6825,9.85,1680.65,3,0
11.87575,1,19854.79167,19854.79167,15.04166667,2061.375,6,0
15.03107143,1,18391.64286,18391.64286,11.21428571,1804.214286,3,0
19.01259091,1,21040.38636,21040.38636,12.47727273,2001.204545,6,0
18.7498125,1,21422.625,21422.625,10.59375,1768.59375,4,0
21.19442857,1,16514.57143,16514.57143,13.82142857,2136.714286,3,0
35.55961538,1,22540.15385,22540.15385,12.57692308,2097.5,5,0
22.08789474,1,22140.81579,22140.81579,15.28947368,2636.657895,4,0
7.9825,1,17974.16667,17974.16667,11.58333333,1551.25,13,0
11.78275,1,19823.04167,19823.375,16.79166667,2296.75,4,0
15.80966667,1,17353.45833,17353.79167,10.29166667,1471.708333,3,0
20.710375,1,14761.125,14761.125,9.03125,1259.59375,6,0
30.51145,1,18659.25,18659.25,10.525,1751.925,3,0
9.207466667,1,22314.9,22314.9,14.8,2251.7,3,0
13.43853333,1,19857.1,19857.1,9.9,1531.7,6,0
31.13327273,1,17313.04545,17313.04545,13.54545455,2513.5,3,0
23.1486875,1,20629.1875,20629.1875,9.65625,1539.40625,1,0
23.63309091,1,19407.02273,18559.48409,15.84090909,2480.045455,8,0
22.92694444,1,20076.88889,20076.48056,15.58333333,2632.861111,3,0
7.322833333,1,20331.5,19404.55417,11.20833333,1562.833333,6,0
7.4417,1,14728.6,14728.6,12.05,1964.1,3,0
21.46542105,1,18217.63158,18217.63158,12.84210526,2063.921053,3,0
14.87695238,1,18565.88095,18565.88095,14.11904762,2205.666667,3,0
10.01909091,1,19084.04545,19083.15,13.04545455,2002.181818,3,0
7.883631579,1,20922.05263,20922.13684,12.55263158,1860.105263,3,0
11.48727273,1,19978.59091,19978.59091,16.04545455,2341.318182,3,0
13.31757143,1,19455,15489.45,13.78571429,2210.714286,14,0
9.744833333,1,20045.20833,20045.20833,13.125,1992.083333,15,0
26.94583333,1,17190.52381,17190.71429,12.30952381,1943.119048,5,0
35.23709091,1,16425.45455,16425.45455,12.95454545,2628.454545,3,0
13.9707,1,20075.3,20073.115,8.85,1330.05,6,0
13.21206061,1,14756.84848,14756.94848,15.21212121,2237.69697,3,0
8.703818182,1,22756.90909,22756.90909,13.40909091,1919.136364,11,0
12.9584,1,21196.975,18517.04,11.1,1574.45,3,0
21.9395,1,19506.4,19497.815,12.05,1713.7,5,0
15.06123529,1,19128.17647,19128.27353,13.17647059,2276.617647,3,0
24.44253333,1,20089.26667,20089.26667,13.1,2106.666667,11,0
8.7176,1,17518.45,17518.45,14.5,2209.6,3,0
0.067625,1,32774.5,32774.5,6.479166667,588.8541667,3,1
0.05452381,1,32959.92857,32959.92857,6.5,626.5,3,1
15.38016667,1,16924.36111,16913.53611,10.72222222,1636.055556,1,0
31.93223529,1,17977.85294,16912.06765,10.35294118,1477.764706,2,0
37.9486,1,20671.4,20671.4,11.1,1835.2,3,0
8.763,1,17644.17857,17644.17857,15.25,2393.75,3,0
19.92516667,1,18249.95833,18249.95833,13.95833333,2058.541667,3,0
9.424608696,1,19591.80435,18732.6587,9.97826087,1609.73913,6,0
10.62473333,1,17270.56667,17270.56667,15.26666667,2289.466667,3,0
15.07292308,1,17455.73077,15970.16538,9.269230769,1432.5,3,0
20.52664706,1,17803.17647,17830.71471,13.82352941,2235.235294,3,0
23.11577778,1,22476.19444,22476.19444,15.27777778,2635.472222,3,0
13.0859,1,17119.7,17119.7,19.25,2677.8,3,0
13.7385,1,19213.34375,19213.34375,11.28125,1632.25,6,0
9.7345,1,19199.10714,19199.10714,13.60714286,1809.964286,3,0
9.29025,1,19522.16667,19522.16667,14.08333333,2165.666667,3,0
10.00278571,1,23360.25,23360.25,13.21428571,1970.571429,3,0
31.21955556,1,17957.97222,17340.23056,9.666666667,1664.583333,3,0
26.817,1,24739.16667,24739.16667,16,3232.666667,3,0
8.033,1,16326.44737,16326.32368,13.23684211,1942.657895,3,0
11.12227273,1,17725.5,17725.19545,11.63636364,2078.409091,1,0
24.34128571,1,20582,20582,13.85714286,2121.666667,8,0
9.673117647,1,16418.41176,16418.41176,14.29411765,2167.970588,3,0
17.51975,1,20842.375,20135.80625,7.8125,1135.25,3,0
21.665,1,18672.71429,18672.71429,12.46428571,1790.821429,3,0
31.73714583,1,15590.35417,15248.40625,7.958333333,1438.520833,6,0
23.8365625,1,17758,17050.22813,12.75,1741.09375,3,0
22.79755556,1,15858.11111,15141.62778,13.88888889,2220.333333,6,0
42.61830769,1,15667.57692,15667.57692,14.96153846,2407.038462,3,0
30.98846667,1,20121.2,20121.2,11.13333333,1621.733333,3,0
15.49591667,1,14442.20833,14442.20833,8.291666667,1087.5,3,0
25.13385714,1,20312.07143,20312.07143,13.92857143,2298.821429,3,0
25.27426667,1,21148.86667,21149.13333,16,2496.2,2,0
27.76881818,1,16524.86364,16524.86364,10.95454545,2002.727273,1,0
32.21085714,1,16797.07143,16797.07143,16,2740.071429,3,0
10.94718182,1,17581.54545,17581.54545,14.45454545,2077.818182,3,0
6.920125,1,12030.75,12030.75,10.4375,1551.25,3,0
13.80957143,1,18375.82143,18375.82143,14.64285714,2127.178571,3,0
0.361449275,1,32355.55072,32355.55072,6.485507246,600.2681159,6,1
46.73533333,1,17437.04167,15211.1375,11.91666667,1553.833333,3,0
8.878588235,1,24996.44118,24996.44118,12.32352941,1703.411765,8,0
6.55525,1,19768.9375,19768.9375,11.0625,1569.125,1,0
19.81825,1,19625.625,19625.625,15.1875,2008.875,2,0
19.833,1,15266.39286,15266.39286,12.60714286,2051.535714,1,0
6.8158,1,22494.4,22494.4,10.6,1564.65,3,0
31.2225625,1,22242.125,22242.125,11.125,1988.0625,6,0
11.2257,1,22552.7,22552.7,17.5,2836.75,3,0
9.2175,1,19645.8,19645.8,14.1,1935.15,6,0
27.04677778,1,17382.88889,17378.46111,13,2195.277778,3,0
11.14330769,1,18752.61538,18752.61538,11.57692308,1647.653846,3,0
15.18230769,1,16753.65385,16215.71731,13.59615385,2095,3,0
14.21778571,1,17726.5,17716.79643,7.857142857,1165.607143,6,0
25.51323077,1,23789.88462,23789.88462,12.19230769,1906.192308,3,0
29.71638462,1,20655.15385,20655.15385,9.5,1373.846154,3,0
24.8655625,1,16239.03125,14599.04063,14.21875,2485.84375,6,0
18.59125,1,19654.5,19654.5,8,1189.75,3,0
16.62846667,1,17126.66667,17126.66667,13.66666667,2166,3,0
16.82911765,1,16062.02941,16062.12353,8.852941176,1185.470588,3,0
24.51636364,1,23417.90909,23417.90909,12.95454545,2561.272727,3,0
8.734777778,1,18417.47222,18354.73056,11.69444444,1822.666667,3,0
29.59475,1,17083.79167,17083.79167,11.45833333,1907.291667,1,0
7.9362,1,18432.65,18432.65,11.95,1700.3,2,0
8.259625,1,20276,20276,12.0625,1732.9375,3,0
11.16423529,1,18227.29412,18645.95,9.058823529,1454.617647,3,0
16.07486364,1,22115.22727,22115.59091,11.90909091,1802.409091,3,0
23.86133333,1,21548.83333,21548.83333,14.02777778,2531.944444,3,0
8.370277778,1,18159.83333,18155.61944,12.33333333,1951,3,0
24.09493333,1,16701.63333,16701.57667,12.8,1893.966667,3,0
23.8629,1,16848.55,16848.55,15.65,2327.4,3,0
14.25623077,1,20903.11538,20903.11538,11.92307692,1839.884615,6,0
22.76735714,1,16912.25,16910.51071,8.714285714,1735.071429,4,0
26.8641,1,21704.7,21704.7,10.05,1821.45,3,0
34.5295,1,21880.16667,21880.16667,16.375,2539.291667,1,0
20.706125,1,18537.5,18537.5,17,2779.8125,2,0
28.91471429,3,14983.64286,14983.64286,12.64285714,2336.75,10,0
19.63706667,3,22122.06667,22122.06667,7.366666667,1456.333333,10,0
12.41992857,1,20324.92857,20324.92857,13.03571429,1825.821429,7,0
23.108625,1,12148.3125,12148.8125,13.4375,1895.5,8,0
29.6026,1,19363.13333,18495.14333,10.6,2005.666667,3,0
16.31407143,1,17374.28571,17374.28571,11.39285714,1558.535714,6,0
32.224,1,19043.44444,19043.44444,14.66666667,2042.944444,1,0
12.079875,1,18402.3125,18402.3125,14.78125,2247.78125,8,0
20.60517647,1,19977.88235,19977.88235,11.58823529,2014.794118,3,0
19.11877778,1,14352.38889,14352.38889,9.111111111,1800.277778,3,0
6.735733333,1,18841.06667,18841.06667,9.366666667,1384,1,0
17.62315789,1,19259.63158,19259.63158,10.28947368,1358.684211,2,0
28.50505882,1,15934.29412,15934.29412,13.17647059,2102.558824,11,0
24.726,1,19023.69231,17326.67692,10.76923077,1841.923077,3,0
16.75517647,1,19001.41176,19001.41176,13.64705882,1995.264706,3,0
25.06478571,1,20757.17857,18597.68929,12.32142857,2477.107143,3,0
6.482647059,1,17726.52941,17235.81176,9.5,1610.382353,3,0
10.23175,1,18970.875,18970.875,14.25,2022.125,3,0
14.98271429,1,14803.92857,13765.79643,10.78571429,1442.428571,3,0
14.10106667,1,18130.56667,18129.41,8.033333333,1444.566667,3,0
19.80130769,1,18308.53846,18308.53846,16.11538462,2405.576923,6,0
18.04911111,1,12942.33333,12942.40556,7.777777778,1257.5,3,0
21.459,1,18225.69231,18225.69231,11.69230769,1955.153846,7,0
56.688,1,17100.2,17100.2,9.1,1799.5,8,0
7.923181818,1,19914.95455,19912.74091,12.54545455,1819.590909,3,0
13.47,1,19100.19231,19100.19231,14.61538462,2371.346154,3,0
21.23866667,1,21538.84848,20920.69697,14.06060606,2200.272727,3,0
8.2642,1,19133.5,19133.665,10.95,1549,3,0
10.252,1,16319.91667,16319.91667,14.20833333,2442.25,3,0
26.16433333,1,13153.61111,13153.61111,7.833333333,1525.555556,3,0
22.05491667,1,14707.91667,13949.22083,11.54166667,1815.125,5,0
20.85528571,1,19134.17857,19134.17857,13.57142857,2119.857143,4,0
8.021058824,1,17425.70588,17422.68529,11,1555.323529,3,0
54.6500625,1,18316.15625,15326.3,38.90625,3699.15625,3,0
8.954538462,1,15318.57692,15318.57692,11.84615385,1844.653846,3,0
5.3657,1,18792.65,18792.65,9.1,1272.5,6,0
19.34878571,1,19191.21429,19191.21429,9.392857143,1820.857143,3,0
23.36533333,1,16334.75,16334.88333,9.291666667,1526.958333,6,0
18.46896296,1,15497.14815,15497.44444,11.85185185,1869.703704,6,0
14.54317949,1,14030.05128,14030.46154,11.66666667,1739.358974,3,0
16.84463636,1,24152.04545,24151.83182,9.772727273,1419.5,5,0
8.660666667,1,23398.25,23398.25,7.041666667,1039.458333,4,0
18.06428571,1,18193.78571,18193.78571,14.53571429,2082.928571,1,0
7.160666667,1,26306.66667,26306.66667,12.5,1858.666667,2,0
18.699,1,18890.96875,17676.88438,14,2508.75,6,0
20.731,1,15955.33333,15954.22083,15.66666667,2574.125,3,0
15.2543125,1,20644.9375,20644.9375,12.15625,1866.21875,3,0
11.94480645,1,18613.64516,18436.90323,7.806451613,1119.354839,3,0
13.82472727,1,24776.77273,24776.77273,8.772727273,1247.5,3,0
30.22122222,1,19268.77778,19252.79444,5.388888889,955.8333333,3,0
14.7833,1,18548,18548,16.75,2527.8,1,0
4.143648496,1,32642.68891,32642.68891,6.390037594,686.487782,2,1
9.82985514,1,32749.06893,32749.06893,6.251168224,556.9415888,3,1
0.065880734,1,32822.87615,32822.87615,6.47706422,1151.87156,3,1
17.284,1,21572.66667,19924.41212,8.96969697,1524.909091,3,0
22.13938235,1,19557.70588,19396.62059,12.14705882,1992.5,6,0
12.39933333,1,17838.27778,17838.27778,17.22222222,2443.055556,6,0
9.840285714,1,15262.57143,15262.36786,6.785714286,1225.107143,3,0
45.04016667,1,11201.08333,11201.08333,10.25,1408.416667,1,0
10.36571429,1,18805.61905,18544.57143,10.28571429,1280.47619,2,0
7.565181818,1,21448.90909,21448.90909,13.40909091,1966.454545,3,0
20.1535,1,14989.8125,14977.04063,14.09375,2166,3,0
19.1525,1,20340.13889,19495.81389,9.972222222,1839.833333,3,0
17.7278,1,17389.24,17170,6.84,995.84,3,0
10.756,1,20602.92105,20602.92105,15.57894737,2269.947368,3,0
5.721777778,1,14762.27778,13265.35,8.222222222,1184.277778,3,0
6.708466667,1,15366.93333,15359.35,9.5,1401.3,1,0
24.15416667,1,20653.5,20653.5,11.33333333,1671.208333,2,0
9.280230769,1,17816.15385,17816.15385,7.884615385,1379.692308,1,0
9.465904762,1,21061.95238,18758.66667,8.666666667,1529.285714,2,0
15.84311111,1,15555.69444,15555.69444,13.63888889,1922.75,2,0
13.78548148,1,19005.7037,17206.81481,13.51851852,2041.814815,1,0
25.83923529,1,19420.67647,19420.67647,13.55882353,2322.088235,5,0
15.42346154,1,17629.46154,15842.21538,9.5,1738.769231,3,0
10.04872222,2,17675.80556,16229.28611,11.16666667,1724.25,10,0
14.44523077,3,18516.96154,18516.96154,9.653846154,1305.961538,10,0
22.17626316,1,17949.89474,17950.05789,10.84210526,1550,1,0
31.4776875,1,18357.71875,18357.71875,13.625,1965,2,0
16.792875,1,19273.78125,18211.64375,9.90625,1692.96875,1,0
6.835125,1,19386.125,19386.14375,6.3125,1049.75,8,0
15.9881875,1,19658.40625,19658.40625,13.21875,2068.875,3,0
13.07991667,1,21255.58333,21255.58333,15.20833333,2381.666667,3,0
37.4113913,1,20076.34783,22316.56522,10.52173913,1933.304348,3,0
34.92993333,1,19856.4,18504.57667,10.3,1479.5,3,0
29.12223529,1,18631.64706,18631.64706,12.05882353,2323.470588,6,0
8.809428571,1,18515.67857,18515.67857,12.39285714,1735.678571,4,0
19.23308333,1,19626.5,19626.63333,10.625,1550.416667,3,0
33.396375,1,16730.6875,16730.6875,8.5625,1864.6875,3,0
13.746875,1,23628.625,23628.07188,7.28125,1292.3125,6,0
9.456090909,1,16636.31818,16636.31818,15,2082.181818,3,0
12.125,1,19521.25,19521.25,16.7,2343.7,3,0
30.2078,1,19279.5,19279.5,9.25,1641.35,3,0
26.04794872,1,12730.82051,14286.61538,13.87179487,2087.820513,3,0
23.69607143,1,20597.53571,20597.53571,12.46428571,2015.571429,6,0
18.77126667,1,12037.5,12037.5,15.36666667,2432.933333,6,0
9.303875,1,22175.6875,22175.6875,13.5,2164.125,3,0
11.62311111,1,16446.27778,16446.27778,13.5,2131.611111,3,0
16.63822222,1,17713.5,17713.25833,12.91666667,2215.416667,3,0
24.02384615,1,17816.65385,17816.65385,8.769230769,1303.730769,3,0
15.09675,1,9524.041667,9524.375,8.958333333,1592.416667,3,0
9.1535,1,20591.79167,20591.79167,14.58333333,2156.291667,3,0
21.8898,1,22074.66667,22074.66667,8.9,1257.133333,3,0
19.55437037,1,21426.51852,21426.64074,12.66666667,1837.481481,3,0
17.904,1,22027.21875,22027.21875,9.84375,1678.21875,3,0
17.02707692,1,14514.34615,14514.34615,9.692307692,1855.192308,1,0
39.25435714,1,19647,19647,9.142857143,1561.714286,8,0
0.084946667,1,32368.85333,32368.85333,6.5,586.46,3,1
27.52305263,1,16633.44737,16605.03421,10.26315789,2013,6,0
25.01864286,1,16034.46429,16034.57857,13.57142857,2263.5,3,0
19.55405556,1,20870.19444,20870.19444,10.88888889,1556.722222,3,0
20.02427273,1,17753,17753,11.63636364,1893.954545,5,0
7.370578947,1,19683.81579,19683.81579,12.39473684,1880.105263,4,0
9.143,1,13864,13863.83214,10.57142857,1704.892857,6,0
10.98261111,1,19731.83333,19943.84167,12.11111111,2001.444444,3,0
9.129588235,1,17711.11765,16326.00882,11.79411765,1685.411765,2,0
9.114666667,1,14449.33333,14448.72,13.23333333,2148.1,1,0
8.420307692,1,18085.11538,18085.20385,13.42307692,2017.153846,8,0
33.14847059,1,19600.97059,19600.97059,13.64705882,2591.176471,1,0
14.81681818,1,18662.45455,15782.69545,12.81818182,1959.227273,5,0
13.3845,1,20100.5625,20100.5625,9.6875,1830.75,4,0
17.44513333,2,10587,10587,12.1,2103.266667,10,0
20.01,3,14971.3913,14971.52609,14.34782609,2285.73913,10,0
12.21076471,1,15543.55882,15543.59706,9.617647059,1568.176471,1,0
22.42723077,1,19183.88462,19183.88462,17.15384615,2651.307692,2,0
14.21721429,1,19215.46429,19215.46429,11.78571429,1843.964286,1,0
53.630375,1,21527.875,21527.875,9.8125,2076.1875,8,0
15.70973684,1,19690.31579,19690.31579,13.81578947,2255.236842,3,0
10.50946154,1,20123.15385,20123.15385,11.19230769,1809.307692,3,0
9.039357143,1,22900.64286,20955.11786,13.03571429,1931.178571,3,0
22.76672222,1,20252.13889,20252.13889,12.41666667,2187.361111,3,0
9.851285714,3,17237.35714,17237.35714,12,1681.071429,10,0
27.94327273,3,16276.90909,16274.05682,11.68181818,1784.090909,10,0
22.44827273,1,17474.45455,17474.45455,12.63636364,1884.909091,3,0
7.3996,1,21590.63333,19737.41,11.9,1818.666667,3,0
16.2032,1,19027.55,19027.55,15.45,2202.85,4,0
13.5816,1,18211.025,18211.025,10.5,1577.35,5,0
34.90613333,1,19985.5,18408.81,10.43333333,1435.666667,1,0
4.2995,1,9486.125,9486.791667,7.375,1054.625,2,0
9.980909091,1,20092.90909,20092.90909,13.59090909,1891.136364,3,0
6.780857143,1,14282.78571,14282.78571,12.35714286,1881.5,6,0
19.00317647,1,15754.38235,15754.38235,14.14705882,2085.264706,1,0
14.61826087,1,16566.19565,16566.19565,11.19565217,1627.108696,2,0
12.80461538,1,18565.65385,18562.89615,7.269230769,1317.423077,13,0
26.79664286,1,15088,15088,16.35714286,3010.642857,4,0
7.169103896,1,32466.13636,32466.13636,6.318181818,575.7207792,3,1
14.6402,1,32598.025,32598.025,6.125,1024.95,3,1
28.69366667,1,20923.5,20923.5,9.833333333,1532.958333,6,0
25.912,1,16517.56667,16516.21,11.53333333,1814.233333,3,0
14.78345161,1,15482.74194,15482.84839,11.06451613,1879.645161,6,0
13.351125,1,19321.33333,18185.61042,13.22916667,2228.895833,3,0
8.7685,1,12708.625,10314.58125,10.8125,1666.9375,1,0
21.88730435,1,18934.8913,18934.8913,11.17391304,1866.347826,2,0
17.67385714,1,22652.67857,22652.67857,10,1644.571429,5,0
8.797153846,1,17619.76923,17619.76923,9.846153846,1530.692308,4,0
6.523461538,1,18688.57692,18684.85769,11.57692308,1768.192308,3,0
18.41223077,1,15223.23077,15185.01154,13.42307692,2238.961538,6,0
11.11844444,1,12464.66667,12464.66667,16.16666667,2200.777778,1,0
13.78363158,1,20925.52632,20925.52632,13.71052632,2403.263158,2,0
15.35978571,1,20146.14286,20146.14286,11.53571429,1623.571429,6,0
4.9466,1,22099.1,22099.1,8.733333333,1334.433333,3,0
39.56222222,1,14332.41667,14297.20278,13.33333333,2608.055556,3,0
21.90211111,1,16299,16299,7.194444444,1091.055556,3,0
18.99417143,1,16392,16392.08857,11.51428571,1864.428571,5,0
13.3785,1,15694,14019.39722,11.80555556,2101.194444,4,0
26.49857143,1,12924,12924,8.857142857,1871.714286,6,0
11.58483333,1,15717.38889,14197.70278,9.722222222,1585.416667,3,0
21.4154,1,20613.8,20613.8,14.9,2295.25,3,0
26.05475,1,20155.65625,20155.65625,13.28125,2399.4375,3,0
17.94036364,1,20642.27273,20642.27273,12.31818182,1807.590909,11,0
25.4204,1,18886.05,18886.05,14.75,2125.35,3,0
7.550363636,1,20588.40909,20588.40909,13.59090909,1993.318182,3,0
8.036692308,1,16294.57692,16294.57692,10.92307692,1587.615385,3,0
12.2520625,1,14157.34375,14157.34375,18.375,2665.4375,8,0
10.39,1,19221.68182,19222.04545,11.36363636,1935,15,0
41.19654545,1,18359.22727,18359.22727,8,2058.363636,3,0
19.241,1,20216.20588,18693.12647,10.11764706,1708.058824,3,0
14.20105263,1,19328.02632,19328.02632,11.52631579,1709.026316,3,0
26.99138889,1,17520.75,17520.75,15.86111111,2286.25,3,0
22.52455556,1,20591.33333,20591.33333,9.611111111,1322.722222,3,0
13.64484,1,14801.64,14801.64,11.92,1872,3,0
16.49530769,1,17761.96154,17761.96154,12.07692308,1940.346154,3,0
24.0316,1,15023.56667,15023.56667,10.33333333,1833.233333,3,0
25.61169231,1,18896.11538,18896.11538,14.42307692,2672.653846,3,0
6.5723,1,17266.65,17266.565,8.45,1305.4,3,0
5.023333333,1,21690.22222,21690.22222,8.5,1291.555556,1,0
15.70711765,1,21562.88235,21562.88235,13.11764706,2035.970588,8,0
15.261,1,20378.70833,20378.70833,10.5,1673.041667,3,0
9.759619048,1,17978.80952,17978.80952,12.66666667,1887.738095,3,0
17.43435714,1,19805.78571,17935.01071,8.428571429,1456.535714,6,0
27.23422222,1,14435.27778,14435.27778,11.55555556,1739.111111,3,0
9.343133333,1,18506.93333,18506.93333,12.5,1786.333333,3,0
23.143125,1,16599.375,16599.375,14.34375,2303.96875,3,0
11.13215385,1,19527.34615,19527.34615,15.57692308,2128.230769,3,0
5.8777,1,13908.85,13908.85,7.85,1124.45,3,0
13.21176923,1,18419.5,18419.5,12.26923077,1872.807692,6,0
11.77307692,1,18194.23077,16842.62692,9.230769231,1660.807692,3,0
9.868,1,20491.9375,20491.9375,12.625,2168.375,3,0
28.1521,1,12695.175,12695.175,13.125,2215.025,3,0
15.826,1,14244.78571,14240.475,10.46428571,1688.678571,6,0
22.81566667,1,21759.56667,21759.56667,13.9,2288.7,3,0
18.66730769,1,19595,19595,11.61538462,1696.192308,3,0
19.11466667,1,14832.43333,14831.81,10.36666667,1605.233333,3,0
9.698846154,1,16520.34615,16520.34615,14.88461538,2220.115385,1,0
13.42757143,1,20067.14286,20067.14286,9.035714286,1742.928571,2,0
24.45666667,1,16844.66667,16844.66667,15.36111111,2382.083333,1,0
2.0308,1,21043.2,15446.23,4.4,582.4,8,0
26.06571429,1,17252.53571,17252.53571,13.5,2297.035714,3,0
12.13725,1,17845.41667,17845.41667,15.41666667,2311.333333,3,0
15.377,1,20220.60714,19998.33214,6.928571429,1106.821429,6,0
18.72783333,1,16047.72222,16047.72222,9.277777778,1647.888889,3,0
26.19505556,1,16097.91667,16097.91667,14.38888889,2438.555556,3,0
9.372529412,1,22592.20588,22592.20588,9.323529412,1371.264706,3,0
27.34577778,1,18554.16667,18554.16667,10,1943.944444,1,0
17.7935,1,21900,21899.43864,9.477272727,1343.295455,2,0
13.80123077,1,17402.53846,17401.31923,11.57692308,2064.461538,3,0
32.13455556,1,21346.88889,21346.88889,9.888888889,2078.111111,6,0
15.67982353,1,18442.55882,18442.55882,13.23529412,1868.5,3,0
12.06653659,1,18025.97561,17375.2439,10.63414634,1779.097561,3,0
5.839692308,1,21035.42308,21029.28077,9.653846154,1267.923077,2,0
11.3165,1,26848.125,26848.125,6.875,624.25,1,1
15.43853333,1,18611.3,20115.64333,11.7,1683.733333,6,0
15.05172727,1,15513.72727,14276.92273,8.818181818,1731.045455,3,0
23.89136842,1,18487.97368,18487.97368,14.15789474,1895.894737,1,0
28.90576923,1,22649.23077,22649.23077,13.38461538,2124.923077,2,0
