B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
9.38825,3,18643,21613,18643,21613,16,5,2352,1062,0,1
16.53824,31,17284,20915,16469,21171,10,11,1665,2094,0,2
9.8166,17,17314,21392,17314,21392,9,8,1680,1648,0,3
11.87575,8,19854,23209,19854,23209,15,9,2061,1462,0,6
15.03107143,30,18391,22510,18391,22510,11,9,1804,1742,0,3
19.01259091,32,21040,23784,21040,23784,12,8,2001,1699,0,6
18.7498125,33,21422,23480,21422,23480,10,9,1768,1919,0,4
21.19442857,30,16514,20102,16514,20102,13,7,2136,1318,0,3
35.55961538,48,22540,23502,22540,23502,12,10,2097,2224,0,5
22.08789474,34,22140,24713,22140,24713,15,7,2636,1618,0,4
7.9825,6,17974,20946,17974,20946,11,9,1551,1434,0,13
11.78275,7,19823,23846,19823,23845,16,9,2296,1361,0,4
15.80966667,32,17353,21534,17353,21534,10,8,1471,1424,0,3
20.710375,38,14761,19059,14761,19059,9,8,1259,1364,0,6
30.51145,46,18659,22000,18659,22000,10,8,1751,1702,0,3
9.207466667,6,22314,23805,22314,23805,14,8,2251,1384,0,3
13.43853333,21,19857,24260,19857,24260,9,9,1531,1612,0,6
31.13327273,36,17313,20202,17313,20202,13,9,2513,2276,0,3
23.1486875,38,20629,22933,20629,22933,9,7,1539,1530,0,1
23.63309091,32,19407,22781,18559,22789,15,8,2480,1719,0,8
22.92694444,35,20076,23216,20076,23217,15,7,2632,1719,0,3
7.322833333,7,20331,23438,19404,23707,11,10,1562,1570,0,6
7.4417,5,14728,18002,14728,18002,12,8,1964,1485,0,3
21.46542105,34,18217,21642,18217,21642,12,8,2063,1776,0,3
14.87695238,25,18565,22152,18565,22152,14,9,2205,1652,0,3
10.01909091,6,19084,22258,19083,22258,13,8,2002,1399,0,3
7.883631579,6,20922,23669,20922,23669,12,9,1860,1466,0,3
11.48727273,7,19978,22040,19978,22040,16,9,2341,1511,0,3
13.31757143,16,19455,23713,15489,21894,13,7,2210,1427,0,14
9.744833333,5,20045,22866,20045,22866,13,8,1992,1358,0,15
26.94583333,38,17190,21235,17190,21235,12,9,1943,1808,0,5
35.23709091,44,16425,19351,16425,19351,12,9,2628,2560,0,3
13.9707,26,20075,23496,20073,23497,8,8,1330,1418,0,6
13.21206061,13,14756,21183,14756,21182,15,10,2237,1734,0,3
8.703818182,4,22756,25144,22756,25144,13,7,1919,1264,0,11
12.9584,28,21196,23801,18517,22770,11,8,1574,1368,0,3
21.9395,34,19506,22374,19497,22379,12,9,1713,1424,0,5
15.06123529,26,19128,22546,19128,22546,13,7,2276,1595,0,3
24.44253333,33,20089,22931,20089,22931,13,9,2106,1678,0,11
8.7176,5,17518,21197,17518,21197,14,7,2209,1192,0,3
0.067625,0,32774,25055,32774,25055,6,0,588,70,1,3
0.05452381,0,32959,25233,32959,25233,6,0,626,12,1,3
15.38016667,27,16924,20519,16913,20525,10,8,1636,1344,0,1
31.93223529,54,17977,20689,16912,20647,10,8,1477,1430,0,2
37.9486,47,20671,23613,20671,23613,11,8,1835,1839,0,3
8.763,5,17644,20281,17644,20281,15,7,2393,1376,0,3
19.92516667,31,18249,21043,18249,21043,13,7,2058,1249,0,3
9.424608696,14,19591,22103,18732,22006,9,8,1609,1595,0,6
10.62473333,7,17270,21681,17270,21681,15,9,2289,1487,0,3
15.07292308,31,17455,21932,15970,21625,9,7,1432,1634,0,3
20.52664706,33,17803,22438,17830,22423,13,7,2235,1310,0,3
23.11577778,35,22476,23800,22476,23800,15,8,2635,1832,0,3
13.0859,8,17119,23019,17119,23019,19,10,2677,1560,0,3
13.7385,28,19213,21874,19213,21874,11,9,1632,1480,0,6
9.7345,7,19199,21988,19199,21988,13,9,1809,1424,0,3
9.29025,5,19522,21922,19522,21922,14,7,2165,1245,0,3
10.00278571,6,23360,24205,23360,24205,13,9,1970,1478,0,3
31.21955556,53,17957,21934,17340,22063,9,6,1664,1675,0,3
26.817,19,24739,24751,24739,24751,16,5,3232,2207,0,3
8.033,7,16326,20823,16326,20823,13,9,1942,1433,0,3
11.12227273,8,17725,21072,17725,21072,11,7,2078,1480,0,1
24.34128571,36,20582,23038,20582,23038,13,9,2121,1689,0,8
9.673117647,7,16418,21148,16418,21148,14,9,2167,1557,0,3
17.51975,35,20842,23465,20135,23025,7,7,1135,1256,0,3
21.665,35,18672,21160,18672,21160,12,8,1790,1357,0,3
31.73714583,47,15590,19692,15248,19332,7,7,1438,1812,0,6
23.8365625,38,17758,21585,17050,21779,12,9,1741,1503,0,3
22.79755556,35,15858,23538,15141,22327,13,8,2220,1456,0,6
42.61830769,44,15667,18761,15667,18761,14,8,2407,1865,0,3
30.98846667,46,20121,21986,20121,21986,11,9,1621,1671,0,3
15.49591667,32,14442,19862,14442,19862,8,9,1087,1432,0,3
25.13385714,39,20312,22921,20312,22921,13,8,2298,1888,0,3
25.27426667,38,21148,24218,21149,24218,16,8,2496,1489,0,2
27.76881818,38,16524,20765,16524,20765,10,9,2002,2421,0,1
32.21085714,38,16797,22875,16797,22875,16,7,2740,1801,0,3
10.94718182,7,17581,21719,17581,21719,14,7,2077,1169,0,3
6.920125,7,12030,16163,12030,16163,10,8,1551,1387,0,3
13.80957143,17,18375,22349,18375,22349,14,10,2127,1657,0,3
0.361449275,0,32355,24624,32355,24624,6,0,600,61,1,6
46.73533333,90,17437,20645,15211,19238,11,9,1553,1444,0,3
8.878588235,8,24996,26809,24996,26809,12,8,1703,1363,0,8
6.55525,7,19768,21017,19768,21017,11,9,1569,1419,0,1
19.81825,23,19625,21419,19625,21419,15,10,2008,1542,0,2
19.833,30,15266,20227,15266,20227,12,8,2051,1882,0,1
6.8158,7,22494,24606,22494,24606,10,10,1564,1665,0,3
31.2225625,44,22242,24920,22242,24920,11,6,1988,1833,0,6
11.2257,6,22552,25328,22552,25328,17,8,2836,1538,0,3
9.2175,8,19645,21139,19645,21139,14,10,1935,1418,0,6
27.04677778,37,17382,22279,17378,22282,13,9,2195,1749,0,3
11.14330769,13,18752,19656,18752,19656,11,8,1647,1367,0,3
15.18230769,22,16753,20492,16215,20507,13,9,2095,1480,0,3
14.21778571,30,17726,18101,17716,18107,7,8,1165,1290,0,6
25.51323077,42,23789,25616,23789,25616,12,10,1906,1781,0,3
29.71638462,41,20655,21846,20655,21846,9,8,1373,1563,0,3
24.8655625,37,16239,20783,14599,19754,14,8,2485,1856,0,6
18.59125,15,19654,23316,19654,23316,8,7,1189,1354,0,3
16.62846667,29,17126,21696,17126,21696,13,9,2166,2005,0,3
16.82911765,30,16062,21113,16062,21113,8,8,1185,1321,0,3
24.51636364,39,23417,25014,23417,25014,12,6,2561,2204,0,3
8.734777778,7,18417,21469,18354,21504,11,9,1822,1570,0,3
29.59475,49,17083,20318,17083,20318,11,9,1907,1984,0,1
7.9362,8,18432,22949,18432,22949,11,10,1700,1786,0,2
8.259625,9,20276,21152,20276,21152,12,11,1732,1764,0,3
11.16423529,22,18227,21366,18645,21905,9,9,1454,1765,0,3
16.07486364,21,22115,24541,22115,24541,11,9,1802,1531,0,3
23.86133333,35,21548,22743,21548,22743,14,8,2531,2137,0,3
8.370277778,7,18159,22475,18155,22477,12,9,1951,1693,0,3
24.09493333,39,16701,21049,16701,21049,12,9,1893,1548,0,3
23.8629,32,16848,22294,16848,22294,15,9,2327,1486,0,3
14.25623077,23,20903,22300,20903,22300,11,10,1839,2001,0,6
22.76735714,41,16912,23157,16910,23157,8,8,1735,2104,0,4
26.8641,41,21704,25451,21704,25451,10,8,1821,1827,0,3
34.5295,63,21880,24278,21880,24278,16,8,2539,1778,0,1
20.706125,24,18537,23512,18537,23512,17,8,2779,1802,0,2
28.91471429,39,14983,19514,14983,19514,12,9,2336,2314,0,10
19.63706667,40,22122,24366,22122,24366,7,6,1456,1668,0,10
12.41992857,11,20324,21226,20324,21226,13,11,1825,1752,0,7
23.108625,38,12148,16635,12148,16635,13,9,1895,1516,0,8
29.6026,42,19363,22655,18495,22808,10,7,2005,2214,0,3
16.31407143,30,17374,21631,17374,21631,11,10,1558,1592,0,6
32.224,63,19043,21915,19043,21915,14,9,2042,1433,0,1
12.079875,8,18402,22795,18402,22795,14,8,2247,1528,0,8
20.60517647,32,19977,23014,19977,23014,11,8,2014,1901,0,3
19.11877778,36,14352,19057,14352,19057,9,8,1800,2121,0,3
6.735733333,7,18841,22658,18841,22658,9,9,1384,1489,0,1
17.62315789,42,19259,21240,19259,21240,10,9,1358,1437,0,2
28.50505882,40,15934,20874,15934,20874,13,10,2102,1944,0,11
24.726,42,19023,23450,17326,23214,10,9,1841,1871,0,3
16.75517647,27,19001,21738,19001,21738,13,9,1995,1414,0,3
25.06478571,39,20757,24107,18597,22665,12,8,2477,2160,0,3
6.482647059,6,17726,21320,17235,21495,9,8,1610,1730,0,3
10.23175,8,18970,23340,18970,23340,14,8,2022,1297,0,3
14.98271429,31,14803,18765,13765,18361,10,9,1442,1489,0,3
14.10106667,30,18130,22172,18129,22173,8,7,1444,1860,0,3
19.80130769,40,18308,20045,18308,20045,16,14,2405,2007,0,6
18.04911111,37,12942,18520,12942,18520,7,7,1257,1385,0,3
21.459,33,18225,19902,18225,19902,11,10,1955,2078,0,7
56.688,63,17100,21963,17100,21963,9,7,1799,2562,0,8
7.923181818,8,19914,24265,19912,24266,12,10,1819,1510,0,3
13.47,12,19100,21290,19100,21290,14,10,2371,1829,0,3
21.23866667,28,21538,23248,20920,23538,14,8,2200,1472,0,3
8.2642,8,19133,21495,19133,21495,10,9,1549,1409,0,3
10.252,6,16319,20962,16319,20962,14,7,2442,1541,0,3
26.16433333,42,13153,19131,13153,19131,7,7,1525,2082,0,3
22.05491667,36,14707,18643,13949,18778,11,10,1815,1895,0,5
20.85528571,31,19134,22017,19134,22017,13,10,2119,1686,0,4
8.021058824,8,17425,20919,17422,20921,11,10,1555,1572,0,3
54.6500625,98,18316,21434,15326,21073,38,66,3699,4247,0,3
8.954538462,8,15318,18918,15318,18918,11,10,1844,1767,0,3
5.3657,6,18792,21274,18792,21274,9,9,1272,1384,0,6
19.34878571,34,19191,21585,19191,21585,9,8,1820,2211,0,3
23.36533333,36,16334,20828,16334,20828,9,8,1526,2027,0,6
18.46896296,30,15497,18755,15497,18755,11,9,1869,1777,0,6
14.54317949,26,14030,19428,14030,19428,11,11,1739,2091,0,3
16.84463636,33,24152,25995,24151,25995,9,8,1419,1269,0,5
8.660666667,9,23398,23591,23398,23591,7,7,1039,1489,0,4
18.06428571,32,18193,20773,18193,20773,14,8,2082,1374,0,1
7.160666667,5,26306,27335,26306,27335,12,8,1858,1351,0,2
18.699,28,18890,20835,17676,20761,14,8,2508,2037,0,6
20.731,31,15955,21149,15954,21150,15,8,2574,1645,0,3
15.2543125,28,20644,23755,20644,23755,12,7,1866,1293,0,3
11.94480645,30,18613,21872,18436,21729,7,7,1119,1274,0,3
13.82472727,22,24776,23999,24776,23999,8,8,1247,1329,0,3
30.22122222,49,19268,21269,19252,21280,5,7,955,1919,0,3
14.7833,12,18548,22744,18548,22744,16,9,2527,1595,0,1
4.143648496,23,32642,24849,32642,24849,6,0,686,360,1,2
9.82985514,34,32749,24977,32749,24977,6,1,556,143,1,3
0.065880734,0,32822,25049,32822,25049,6,0,1151,574,1,3
17.284,26,21572,23978,19924,23397,8,9,1524,1784,0,3
22.13938235,36,19557,21312,19396,21185,12,9,1992,1806,0,6
12.39933333,6,17838,21984,17838,21984,17,8,2443,1271,0,6
9.840285714,19,15262,20548,15262,20548,6,8,1225,2014,0,3
45.04016667,55,11201,15027,11201,15027,10,6,1408,1326,0,1
10.36571429,11,18805,19532,18544,19297,10,11,1280,1586,0,2
7.565181818,6,21448,23857,21448,23857,13,9,1966,1442,0,3
20.1535,32,14989,19112,14977,19118,14,9,2166,1483,0,3
19.1525,36,20340,23060,19495,23163,9,8,1839,2124,0,3
17.7278,31,17389,18030,17170,17799,6,6,995,1364,0,3
10.756,8,20602,23014,20602,23014,15,9,2269,1347,0,3
5.721777778,6,14762,19404,13265,19435,8,7,1184,1332,0,3
6.708466667,8,15366,19391,15359,19395,9,9,1401,1549,0,1
24.15416667,59,20653,23235,20653,23235,11,8,1671,1343,0,2
9.280230769,18,17816,23177,17816,23177,7,6,1379,1617,0,1
9.465904762,17,21061,22263,18758,21800,8,7,1529,1908,0,2
15.84311111,26,15555,20280,15555,20280,13,10,1922,1523,0,2
13.78548148,11,19005,21506,17206,20980,13,9,2041,1485,0,1
25.83923529,37,19420,22374,19420,22374,13,8,2322,2055,0,5
15.42346154,31,17629,21615,15842,21087,9,8,1738,2050,0,3
10.04872222,18,17675,21325,16229,20691,11,8,1724,1440,0,10
14.44523077,31,18516,21554,18516,21554,9,9,1305,1406,0,10
22.17626316,66,17949,20888,17950,20888,10,9,1550,1523,0,1
31.4776875,44,18357,22946,18357,22946,13,9,1965,1395,0,2
16.792875,30,19273,24102,18211,24096,9,8,1692,1716,0,1
6.835125,7,19386,23769,19386,23769,6,7,1049,1419,0,8
15.9881875,28,19658,24601,19658,24601,13,9,2068,1897,0,3
13.07991667,10,21255,21406,21255,21406,15,8,2381,1668,0,3
37.4113913,50,20076,24194,22316,24620,10,9,1933,2485,0,3
34.92993333,45,19856,21302,18504,21229,10,8,1479,1495,0,3
29.12223529,43,18631,21987,18631,21987,12,8,2323,2313,0,6
8.809428571,9,18515,23931,18515,23931,12,12,1735,1884,0,4
19.23308333,32,19626,22752,19626,22752,10,9,1550,1569,0,3
33.396375,41,16730,18945,16730,18945,8,7,1864,2226,0,3
13.746875,29,23628,25092,23628,25093,7,8,1292,2051,0,6
9.456090909,7,16636,20936,16636,20936,15,9,2082,1332,0,3
12.125,8,19521,21269,19521,21269,16,10,2343,1675,0,3
30.2078,45,19279,21072,19279,21072,9,8,1641,2095,0,3
26.04794872,46,12730,20593,14286,21829,13,9,2087,1468,0,3
23.69607143,32,20597,24480,20597,24480,12,8,2015,1830,0,6
18.77126667,28,12037,16748,12037,16748,15,8,2432,1361,0,6
9.303875,4,22175,23199,22175,23199,13,7,2164,1507,0,3
11.62311111,8,16446,21493,16446,21493,13,10,2131,1800,0,3
16.63822222,28,17713,22071,17713,22071,12,9,2215,1896,0,3
24.02384615,43,17816,20628,17816,20628,8,9,1303,1467,0,3
15.09675,25,9524,15245,9524,15245,8,8,1592,2004,0,3
9.1535,7,20591,22416,20591,22416,14,8,2156,1246,0,3
21.8898,39,22074,24189,22074,24189,8,8,1257,1478,0,3
19.55437037,35,21426,23876,21426,23876,12,9,1837,1396,0,3
17.904,34,22027,24277,22027,24277,9,8,1678,2022,0,3
17.02707692,32,14514,18575,14514,18575,9,6,1855,2027,0,1
39.25435714,52,19647,22328,19647,22328,9,8,1561,1866,0,8
0.084946667,0,32368,25066,32368,25066,6,0,586,57,1,3
27.52305263,39,16633,20593,16605,20608,10,8,2013,2061,0,6
25.01864286,42,16034,20952,16034,20952,13,7,2263,1270,0,3
19.55405556,27,20870,24044,20870,24044,10,8,1556,1418,0,3
20.02427273,32,17753,22685,17753,22685,11,9,1893,1671,0,5
7.370578947,7,19683,23865,19683,23865,12,8,1880,1333,0,4
9.143,11,13864,18343,13863,18343,10,9,1704,1838,0,6
10.98261111,15,19731,21529,19943,21820,12,7,2001,1484,0,3
9.129588235,9,17711,21572,16326,21024,11,10,1685,1624,0,2
9.114666667,9,14449,20090,14448,20090,13,10,2148,1779,0,1
8.420307692,8,18085,23033,18085,23033,13,10,2017,1570,0,8
33.14847059,42,19600,22548,19600,22548,13,7,2591,2151,0,1
14.81681818,21,18662,21572,15782,19528,12,10,1959,1793,0,5
13.3845,15,20100,22066,20100,22066,9,7,1830,1860,0,4
17.44513333,29,10587,16804,10587,16804,12,9,2103,1936,0,10
20.01,32,14971,20319,14971,20319,14,8,2285,1567,0,10
12.21076471,28,15543,20858,15543,20858,9,8,1568,1489,0,1
22.42723077,29,19183,21934,19183,21934,17,7,2651,1719,0,2
14.21721429,30,19215,21479,19215,21479,11,7,1843,1322,0,1
53.630375,69,21527,26045,21527,26045,9,8,2076,2375,0,8
15.70973684,21,19690,23725,19690,23725,13,8,2255,1645,0,3
10.50946154,15,20123,22699,20123,22699,11,8,1809,1602,0,3
9.039357143,8,22900,25863,20955,25451,13,11,1931,1828,0,3
22.76672222,36,20252,23524,20252,23524,12,8,2187,1928,0,3
9.851285714,8,17237,19657,17237,19657,12,10,1681,1431,0,10
27.94327273,51,16276,20883,16274,20885,11,9,1784,1675,0,10
22.44827273,32,17474,22120,17474,22120,12,9,1884,1761,0,3
7.3996,8,21590,24559,19737,23867,11,8,1818,1354,0,3
16.2032,17,19027,20997,19027,20997,15,8,2202,1218,0,4
13.5816,26,18211,22293,18211,22293,10,9,1577,1496,0,5
34.90613333,102,19985,22721,18408,22276,10,9,1435,1474,0,1
4.2995,6,9486,16169,9486,16169,7,8,1054,1328,0,2
9.980909091,7,20092,22196,20092,22196,13,10,1891,1539,0,3
6.780857143,3,14282,18281,14282,18281,12,7,1881,1229,0,6
19.00317647,28,15754,21342,15754,21342,14,8,2085,1526,0,1
14.61826087,25,16566,19964,16566,19964,11,9,1627,1550,0,2
12.80461538,31,18565,19991,18562,19992,7,7,1317,1627,0,13
26.79664286,31,15088,20460,15088,20460,16,7,3010,1807,0,4
7.169103896,30,32466,24738,32466,24738,6,0,575,173,1,3
14.6402,40,32598,24815,32598,24815,6,1,1024,616,1,3
28.69366667,46,20923,22901,20923,22901,9,8,1532,1579,0,6
25.912,42,16517,21466,16516,21467,11,9,1814,1923,0,3
14.78345161,28,15482,20447,15482,20447,11,10,1879,2009,0,6
13.351125,20,19321,21338,18185,20873,13,8,2228,1810,0,3
8.7685,9,12708,17282,10314,16170,10,10,1666,1779,0,1
21.88730435,37,18934,21691,18934,21691,11,8,1866,1548,0,2
17.67385714,30,22652,24879,22652,24879,10,10,1644,2257,0,5
8.797153846,11,17619,20161,17619,20161,9,10,1530,1735,0,4
6.523461538,6,18688,23336,18684,23338,11,8,1768,1356,0,3
18.41223077,30,15223,19952,15185,19970,13,9,2238,1641,0,6
11.11844444,8,12464,17291,12464,17291,16,10,2200,1448,0,1
13.78363158,19,20925,23772,20925,23772,13,8,2403,1730,0,2
15.35978571,29,20146,23481,20146,23481,11,7,1623,1329,0,6
4.9466,6,22099,23481,22099,23481,8,8,1334,1514,0,3
39.56222222,47,14332,18616,14297,18639,13,9,2608,2427,0,3
21.90211111,40,16299,20767,16299,20767,7,7,1091,1523,0,3
18.99417143,30,16392,21238,16392,21238,11,9,1864,1621,0,5
13.3785,19,15694,20483,14019,19178,11,7,2101,1823,0,4
26.49857143,39,12924,16980,12924,16980,8,7,1871,2392,0,6
11.58483333,13,15717,19838,14197,18854,9,9,1585,1846,0,3
21.4154,34,20613,22994,20613,22994,14,7,2295,1485,0,3
26.05475,37,20155,22228,20155,22228,13,9,2399,2188,0,3
17.94036364,33,20642,22410,20642,22410,12,8,1807,1312,0,11
25.4204,33,18886,22396,18886,22396,14,10,2125,1783,0,3
7.550363636,7,20588,22683,20588,22683,13,8,1993,1325,0,3
8.036692308,6,16294,20600,16294,20600,10,7,1587,1278,0,3
12.2520625,6,14157,19791,14157,19791,18,7,2665,1140,0,8
10.39,11,19221,23299,19222,23299,11,9,1935,1805,0,15
41.19654545,49,18359,22502,18359,22502,8,6,2058,2881,0,3
19.241,32,20216,21418,18693,20946,10,8,1708,1810,0,3
14.20105263,26,19328,22958,19328,22958,11,10,1709,1685,0,3
26.99138889,35,17520,21320,17520,21320,15,8,2286,1512,0,3
22.52455556,35,20591,23948,20591,23948,9,8,1322,1375,0,3
13.64484,23,14801,19307,14801,19307,11,8,1872,1561,0,3
16.49530769,30,17761,20099,17761,20099,12,6,1940,1374,0,3
24.0316,35,15023,19724,15023,19724,10,9,1833,2307,0,3
25.61169231,37,18896,21996,18896,21996,14,7,2672,2164,0,3
6.5723,6,17266,21781,17266,21781,8,7,1305,1267,0,3
5.023333333,5,21690,24156,21690,24156,8,8,1291,1349,0,1
15.70711765,26,21562,22445,21562,22445,13,8,2035,1803,0,8
15.261,11,20378,24740,20378,24740,10,8,1673,1566,0,3
9.759619048,8,17978,21491,17978,21491,12,9,1887,1490,0,3
17.43435714,33,19805,22269,17935,21635,8,7,1456,1740,0,6
27.23422222,43,14435,18526,14435,18526,11,9,1739,1722,0,3
9.343133333,8,18506,21697,18506,21697,12,10,1786,1697,0,3
23.143125,34,16599,19568,16599,19568,14,8,2303,1577,0,3
11.13215385,7,19527,22578,19527,22578,15,9,2128,1398,0,3
5.8777,5,13908,18703,13908,18703,7,6,1124,1179,0,3
13.21176923,12,18419,22671,18419,22671,12,8,1872,1560,0,6
11.77307692,16,18194,22589,16842,22578,9,7,1660,1656,0,3
9.868,8,20491,22562,20491,22562,12,9,2168,1868,0,3
28.1521,44,12695,16967,12695,16967,13,7,2215,1998,0,3
15.826,30,14244,21478,14240,21480,10,8,1688,1467,0,6
22.81566667,34,21759,23008,21759,23008,13,9,2288,1908,0,3
18.66730769,30,19595,21409,19595,21409,11,9,1696,1607,0,3
19.11466667,30,14832,19457,14831,19457,10,9,1605,1702,0,3
9.698846154,7,16520,21473,16520,21473,14,9,2220,1518,0,1
13.42757143,30,20067,21727,20067,21727,9,7,1742,2040,0,2
24.45666667,34,16844,19611,16844,19611,15,7,2382,1276,0,1
2.0308,4,21043,22862,15446,20303,4,6,582,1091,0,8
26.06571429,39,17252,21787,17252,21787,13,7,2297,1753,0,3
12.13725,8,17845,21473,17845,21473,15,8,2311,1240,0,3
15.377,31,20220,24501,19998,24654,6,8,1106,1764,0,6
18.72783333,36,16047,19180,16047,19180,9,9,1647,2202,0,3
26.19505556,31,16097,20494,16097,20494,14,7,2438,1794,0,3
9.372529412,10,22592,23627,22592,23627,9,8,1371,1617,0,3
27.34577778,37,18554,22160,18554,22160,10,9,1943,2427,0,1
17.7935,35,21900,23885,21899,23885,9,8,1343,1438,0,2
13.80123077,22,17402,21740,17401,21740,11,8,2064,1761,0,3
32.13455556,48,21346,23870,21346,23870,9,6,2078,2465,0,6
15.67982353,27,18442,21369,18442,21369,13,9,1868,1394,0,3
12.06653659,25,18025,20362,17375,20500,10,7,1779,1711,0,3
5.839692308,8,21035,23624,21029,23628,9,10,1267,1401,0,2
11.3165,43,26848,22305,26848,22305,6,1,624,167,1,1
15.43853333,29,18611,22366,20115,23125,11,9,1683,1406,0,6
15.05172727,20,15513,21016,14276,21062,8,8,1731,2014,0,3
23.89136842,39,18487,21128,18487,21128,14,10,1895,1536,0,1
28.90576923,39,22649,24290,22649,24290,13,9,2124,1659,0,2
18.78536364,32,21831,23686,21831,23686,11,9,1972,2093,0,1
23.27575,38,16595,20827,16595,20827,12,11,1889,1998,0,2
4.459,4,19126,21903,19078,21932,7,7,1198,1323,0,6
16.013,26,21025,24552,20428,24805,13,7,2058,1231,0,3
31.76346667,42,17977,22989,17976,22990,13,10,2189,1911,0,8
17.65909091,24,15765,19213,15766,19213,12,9,2095,1929,0,7
22.47155556,36,20451,22950,20451,22950,13,9,1957,1417,0,3
0.085333333,0,32611,24824,32611,24824,6,0,590,69,1,3
0.055532847,0,32810,25040,32810,25040,6,0,591,69,1,3
0.055785088,0,32717,24938,32717,24938,6,0,625,16,1,3
0.053230769,0,33090,25273,33090,25273,6,0,623,21,1,6
9.091666667,7,20965,23139,20965,23139,11,7,1827,1429,0,3
22.97376471,30,20849,21900,20849,21900,16,7,2751,1470,0,1
31.12473333,41,21941,25555,21941,25555,14,8,2425,1730,0,8
6.4130625,7,16922,20654,16913,20659,9,9,1484,1539,0,6
33.43109091,42,10588,16663,10588,16663,16,7,2813,1757,0,3
31.322,44,18961,22910,18961,22910,12,9,2071,1994,0,1
9.483923077,8,17970,21691,17970,21691,13,10,1864,1513,0,2
6.080272727,6,23431,25532,21021,25119,10,8,1482,1347,0,3
14.13512195,21,19500,23290,19500,23290,14,8,2139,1431,0,3
27.29908333,48,22431,23915,22431,23915,19,51,47537,299760,0,3
19.92936364,35,18541,21919,18542,21919,9,8,1290,1392,0,3
10.86794118,6,19396,22843,19396,22843,16,7,2539,1387,0,3
8.126666667,8,19824,23728,19824,23728,11,9,1842,1751,0,3
9.520153846,6,19491,23634,17152,22173,12,8,2056,1604,0,6
17.6619375,28,16465,20984,16465,20984,15,7,2326,1265,0,4
9.965888889,7,18143,20912,18143,20912,14,8,2149,1234,0,3
30.00163636,43,20361,21310,20361,21310,11,8,2074,2191,0,6
9.809307692,7,19771,22230,19764,22235,14,8,2190,1232,0,3
19.875625,34,15211,21140,15211,21140,9,8,1724,1971,0,3
8.469333333,7,18304,21438,18304,21438,13,9,1774,1465,0,6
6.2,6,16293,19819,16293,19819,9,8,1491,1496,0,4
18.17076923,30,15507,18966,15507,18966,13,9,2121,1774,0,3
24.08458333,37,18954,24277,18954,24276,10,8,1774,1712,0,3
31.39841667,42,22069,25612,22069,25612,12,6,2204,1861,0,3
5.781,7,16430,20414,16426,20416,10,9,1415,1440,0,3
15.97666667,32,20873,23699,20873,23699,9,8,1794,1859,0,3
15.00238889,26,23089,23138,23089,23138,13,8,2174,1517,0,3
12.19808333,6,16325,22508,16325,22508,17,6,2615,948,0,3
16.63,31,19620,21274,19620,21274,11,9,1833,1614,0,3
9.58525,8,21206,23221,21206,23221,13,9,1994,1570,0,6
28.38291304,49,19907,22962,17713,22212,12,8,1885,1547,0,3
14.31857143,30,21475,23986,21475,23986,10,9,1479,1405,0,3
20.03753846,29,20030,22442,20030,22442,15,7,2482,1256,0,3
4.0332,4,13557,17420,13557,17420,9,8,1480,1564,0,10
14.22182353,28,21716,24930,20012,24361,11,8,1905,1649,0,10
9.95475,10,22468,23991,22468,23991,13,9,1870,1426,0,3
10.05393333,8,16699,21794,16684,21802,12,9,1817,1407,0,3
15.53504762,26,21362,24988,21362,24988,10,8,1586,1590,0,3
16.30210526,26,18831,22620,18039,22672,10,8,1742,1600,0,3
10.06405263,17,20919,22667,20919,22667,29,82,59907,335817,0,1
18.41835714,32,20190,23926,20190,23926,9,9,1568,1686,0,2
16.02707143,29,22809,23937,20786,23368,13,7,2221,1760,0,4
19.454,35,20352,22801,20352,22801,9,7,1585,1519,0,5
17.79822727,27,19023,22141,19023,22141,13,8,2049,1627,0,3
34.10623529,43,17257,20179,17257,20179,13,8,1897,1524,0,3
25.19092308,33,17644,20762,17644,20762,13,8,2144,1896,0,6
21.18505,47,18541,22825,18541,22825,11,8,2011,1813,0,3
8.6995,8,22373,24394,22373,24394,13,9,2038,1683,0,3
22.45093333,36,18467,22727,18467,22727,11,8,2043,1924,0,3
12.8968125,16,17871,21228,17871,21228,12,9,1908,1649,0,3
9.675733333,8,19782,23530,19782,23530,14,10,2240,1593,0,3
0.066708333,0,32852,25125,32852,25125,6,0,588,71,1,6
0.0552,0,32529,24808,32529,24808,6,0,626,12,1,3
7.184714286,7,17341,20803,17340,20803,10,9,1589,1538,0,4
24.41323077,35,16818,19541,16818,19541,14,8,2238,1499,0,5
7.45775,8,20731,24745,20731,24745,10,9,1440,1461,0,7
11.90908333,7,20100,21614,20100,21614,17,8,2696,1542,0,8
14.91542857,30,15538,19720,15538,19720,9,8,1762,1974,0,3
10.322375,7,18408,22183,18408,22183,16,9,2350,1473,0,3
6.0955,4,16958,19224,16958,19224,10,7,1498,1299,0,4
23.23066667,36,17333,18621,17333,18621,15,9,2462,1869,0,5
12.31852632,12,16431,20252,16431,20252,13,8,1919,1536,0,6
22.7195,38,18321,21121,18321,21121,12,9,1951,1870,0,4
18.49761538,35,15150,20609,15150,20609,12,8,1993,1552,0,3
17.37828571,29,21382,21937,21382,21937,13,8,2100,1489,0,3
15.48121429,30,22373,27322,22357,27333,11,8,1744,1301,0,1
14.81955556,19,17423,21335,17423,21335,14,8,2387,1821,0,2
